message,severity,attributes,tags,timestamp
"2026-09-13T17:08:57.316Z [[33mwarn[39m] Deprecated environment variable METRICS_INTERVAL; use METRICS_INTERVAL_MS instead {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318616608Z
"2026-09-13T17:08:57.317Z [[32minfo[39m] Configuration loaded {""service"":""mqtt-publisher-lite"",""mqtt"":{""broker"":""broker.withproof.io"",""port"":8883,""topicPrefix"":"""",""authX509Only"":true,""mqttConnectUser"":""none (X.509 only)""},""http"":{""port"":8080},""provisioning"":{""enabled"":true,""tokenTTL"":6000,""caStoragePath"":""/app/data/certs""},""mongodb"":{""uri"":""***"",""dbName"":""proof""},""redis"":{""host"":""(via REDIS_URL)"",""port"":""(via REDIS_URL)"",""keyPrefix"":""proof-mqtt:""},""influxdb"":{""url"":""https://metrics.withproof.io"",""org"":""statsmqtt"",""bucket"":""metrics"",""complianceBucket"":""pki_compliance"",""diskQueue"":true,""diskQueueSync"":false,""diskQueuePath"":""/app/data/influx-write-queue.lines"",""token"":""(set)""},""env"":""development"",""logLevel"":""debug""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318621438Z
"2026-09-13T17:08:57.317Z [[32minfo[39m] Configuration validated successfully {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318625908Z
"2026-09-13T17:08:57.317Z [[32minfo[39m] 🚀 Starting MQTT Publisher Lite... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318630538Z
"2026-09-13T17:08:57.318Z [[32minfo[39m] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318634628Z
"2026-09-13T17:08:57.318Z [[32minfo[39m] 🗃️  Initializing MongoDB (REQUIRED)... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318638668Z
"2026-09-13T17:08:57.318Z [[32minfo[39m] Attempting MongoDB connection {""service"":""mqtt-publisher-lite"",""uri"":""mongodb+srv://cluster0.alo6dol.mongodb.net/proof?retryWrites=true&w=majority&tls=true"",""dbName"":""proof""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.318644118Z
"2026-09-13T17:08:58.627Z [[32minfo[39m] MongoDB connected successfully {""service"":""mqtt-publisher-lite"",""host"":""ac-pbngtkm-shard-00-00.alo6dol.mongodb.net"",""port"":27017,""name"":""proof"",""dbName"":""proof""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679116671Z
"2026-09-13T17:08:58.628Z [[32minfo[39m] ✅ MongoDB connected successfully {""service"":""mqtt-publisher-lite"",""dbName"":""proof"",""mode"":""primary-database""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679123381Z
"2026-09-13T17:08:58.628Z [[32minfo[39m] 💾 Initializing Redis (Token Persistence)... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679127691Z
"2026-09-13T17:08:58.629Z [[34mdebug[39m] [Redis] createRedisService {""service"":""mqtt-publisher-lite"",""hasUrl"":true,""db"":0,""keyPrefix"":""proof-mqtt:""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679143330Z
"2026-09-13T17:08:58.629Z [[34mdebug[39m] [Redis] constructor {""service"":""mqtt-publisher-lite"",""configured"":true,""db"":0,""keyPrefix"":""proof-mqtt:"",""since"":""2026-09-13T17:08:58.629Z""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679146010Z
"2026-09-13T17:08:58.629Z [[34mdebug[39m] [Redis] isRedisConfigured exit {""service"":""mqtt-publisher-lite"",""configured"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679148970Z
"2026-09-13T17:08:58.629Z [[34mdebug[39m] [Redis] connect enter {""service"":""mqtt-publisher-lite"",""alreadyConnected"":false}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679151730Z
"2026-09-13T17:08:58.630Z [[34mdebug[39m] [Redis] isRedisConfigured exit {""service"":""mqtt-publisher-lite"",""configured"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679154380Z
"2026-09-13T17:08:58.630Z [[32minfo[39m] Connecting to Redis {""service"":""mqtt-publisher-lite"",""mode"":""url"",""host"":""sweeping-caiman-135118.upstash.io"",""port"":6379,""db"":0,""tls"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679156740Z
"2026-09-13T17:08:58.632Z [[34mdebug[39m] [Redis] setupEventHandlers enter {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679159790Z
"2026-09-13T17:08:58.632Z [[34mdebug[39m] [Redis] setupEventHandlers exit {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.679162690Z
"2026-09-13T17:08:58.686Z [[32minfo[39m] [Redis] event:connect {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:58.689038574Z
"2026-09-13T17:08:59.086Z [[32minfo[39m] [Redis] event:ready {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.087038470Z
"2026-09-13T17:08:59.086Z [[32minfo[39m] ✅ Redis connected successfully {""service"":""mqtt-publisher-lite"",""keyPrefix"":""proof-mqtt:""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.087042280Z
"2026-09-13T17:08:59.086Z [[34mdebug[39m] [Redis] connect exit {""service"":""mqtt-publisher-lite"",""alreadyConnected"":false,""durationMs"":457}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.087054020Z
"2026-09-13T17:08:59.086Z [[32minfo[39m] ✅ Redis connected successfully {""service"":""mqtt-publisher-lite"",""keyPrefix"":""proof-mqtt:"",""mode"":""cloud-persistent""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.087057190Z
"2026-09-13T17:08:59.225Z [[32minfo[39m] [DEVICE_HASH_MIGRATION] Startup sweep complete {""service"":""mqtt-publisher-lite"",""migrated"":0}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227099271Z
"2026-09-13T17:08:59.226Z [[32minfo[39m] 📦 Initializing services... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227104191Z
"2026-09-13T17:08:59.226Z [[32minfo[39m] SessionService initialized (in-memory) {""service"":""mqtt-publisher-lite"",""sessionTTL"":""86400s""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227107301Z
"2026-09-13T17:08:59.226Z [[32minfo[39m] DeviceService initialized (MongoDB) {""service"":""mqtt-publisher-lite"",""cleanupInterval"":""3600s""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227476874Z
"2026-09-13T17:08:59.226Z [[32minfo[39m] Device cleanup task started {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227480254Z
"2026-09-13T17:08:59.226Z [[32minfo[39m] ✅ Active device cache initialized (local + Redis restore on MQTT ready) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227482764Z
"2026-09-13T17:08:59.227Z [[32minfo[39m] ✅ Services initialized {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227485904Z
"2026-09-13T17:08:59.227Z [[32minfo[39m] 📡 Initializing MQTT client... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.227488394Z
"2026-09-13T17:08:59.582Z [[32minfo[39m] Broker DNS resolved {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""address"":""129.154.36.219""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.592908980Z
"2026-09-13T17:08:59.582Z [[32minfo[39m] MQTT TLS pre-check: TCP host differs from cert SNI {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""servername"":""nanomq-broker""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.592913180Z
"2026-09-13T17:08:59.582Z [[32minfo[39m] MQTT TLS pre-check {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""port"":8883,""servername"":""nanomq-broker"",""mTLS"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:08:59.592917480Z
"2026-09-13T17:09:00.174Z [[32minfo[39m] TLS handshake succeeded {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""protocol"":""TLSv1.2"",""cipher"":""ECDHE-RSA-CHACHA20-POLY1305"",""subject"":{""CN"":""broker.withproof.io"",""O"":""Proof""}}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:00.176924440Z
"2026-09-13T17:09:00.176Z [[32minfo[39m] Connecting to MQTT broker... {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""connectHost"":""129.154.36.219"",""port"":8883,""tlsServername"":""nanomq-broker"",""clientId"":""proof-server-dev-2"",""caPemBytes"":1261,""clientCertPemBytes"":1407,""mqttAuth"":""X.509 only (no CONNECT username/password)""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""a6bd896b-ce92-4f23-ba48-744194e620d7"",""replica"":""557c57ce-d06f-4e60-ae3c-60391ac47c2e""}",2026-09-13T17:09:00.176929730Z
